Start Time,Duration,Title,Show,Year
2017-11-08 0:55:04,0:21:50,The Office (U.S.): Season 4: Branch Wars (Episode 6),The Office (U.S.),
2017-11-07 4:56:21,0:01:56,The Office (U.S.): Season 4: Branch Wars (Episode 6),The Office (U.S.),
2017-11-07 4:35:07,0:21:06,The Office (U.S.): Season 4: Local Ad (Episode 5),The Office (U.S.),
2017-11-07 3:53:30,0:41:32,The Office (U.S.): Season 4: Money (Episode 4),The Office (U.S.),
2017-11-07 3:34:42,0:18:40,The Office (U.S.): Season 4: Launch Party (Episode 3),The Office (U.S.),
2017-11-07 3:03:48,0:23:00,The Office (U.S.): Season 4: Launch Party (Episode 3),The Office (U.S.),
2017-11-07 2:21:32,0:42:00,The Office (U.S.): Season 4: Dunder Mifflin Infinity (Episode 2),The Office (U.S.),
2017-11-07 1:30:51,0:42:00,The Office (U.S.): Season 4: Fun Run (Episode 1),The Office (U.S.),
2017-11-06 10:13:54,0:01:40,The Office (U.S.): Season 4: Fun Run (Episode 1),The Office (U.S.),
2017-11-06 9:31:48,0:42:00,The Office (U.S.): Season 3: The Job (Episode 23),The Office (U.S.),
2017-11-06 9:04:09,0:27:31,The Office (U.S.): Season 3: Beach Games (Episode 22),The Office (U.S.),
2017-11-06 8:35:32,0:28:28,The Office (U.S.): Season 3: Women's Appreciation (Episode 21),The Office (U.S.),
2017-11-06 8:14:40,0:20:46,The Office (U.S.): Season 3: Product Recall (Episode 20),The Office (U.S.),
2017-11-06 7:53:46,0:20:47,The Office (U.S.): Season 3: Safety Training (Episode 19),The Office (U.S.),
2017-11-06 7:24:37,0:29:03,The Office (U.S.): Season 3: The Negotiation (Episode 18),The Office (U.S.),
2017-11-06 4:29:32,0:01:55,The Office (U.S.): Season 3: Safety Training (Episode 19),The Office (U.S.),
2017-11-06 4:00:23,0:29:03,The Office (U.S.): Season 3: The Negotiation (Episode 18),The Office (U.S.),
2017-11-06 3:39:28,0:20:50,The Office (U.S.): Season 3: Cocktails (Episode 17),The Office (U.S.),
2017-11-06 3:18:03,0:21:19,The Office (U.S.): Season 3: Business School (Episode 16),The Office (U.S.),
2017-11-06 2:07:34,0:21:18,The Office (U.S.): Season 3: Cocktails (Episode 17),The Office (U.S.),
2017-11-06 1:37:15,0:21:46,The Office (U.S.): Season 3: Business School (Episode 16),The Office (U.S.),
2017-11-06 1:15:18,0:21:16,The Office (U.S.): Season 3: Phyllis's Wedding (Episode 15),The Office (U.S.),
2017-11-06 0:53:52,0:21:16,The Office (U.S.): Season 3: Ben Franklin (Episode 14),The Office (U.S.),
2017-11-06 0:25:18,0:28:26,The Office (U.S.): Season 3: The Return (Episode 13),The Office (U.S.),
2017-11-05 23:14:20,1:07:30,11/8/16,#VALUE!,
2017-11-05 22:26:59,0:36:59,11/8/16,#VALUE!,
2017-11-05 18:38:44,0:43:02,Gilmore Girls: Season 6: The Perfect Dress (Episode 11),Gilmore Girls,
2017-11-05 11:36:36,0:01:55,Gilmore Girls: Season 6: The Perfect Dress (Episode 11),Gilmore Girls,
2017-11-05 10:55:29,0:40:59,Gilmore Girls: Season 6: He's Slippin' 'Em Bread ... Dig? (Episode 10),Gilmore Girls,
2017-11-05 10:12:38,0:42:43,Gilmore Girls: Season 6: The Prodigal Daughter Returns (Episode 9),Gilmore Girls,
2017-11-05 9:31:24,0:41:05,Gilmore Girls: Season 6: Let Me Hear Your Balalaikas Ringing Out (Episode 8),Gilmore Girls,
2017-11-05 7:05:08,0:01:55,Gilmore Girls: Season 6: Let Me Hear Your Balalaikas Ringing Out (Episode 8),Gilmore Girls,
2017-11-05 6:23:06,0:41:53,Gilmore Girls: Season 6: Twenty-One is the Loneliest Number (Episode 7),Gilmore Girls,
2017-11-05 5:40:35,0:42:24,Gilmore Girls: Season 6: Welcome to the Dollhouse (Episode 6),Gilmore Girls,
2017-11-05 4:57:44,0:42:38,Gilmore Girls: Season 6: We've Got Magic to Do (Episode 5),Gilmore Girls,
2017-11-05 4:11:35,0:42:44,"Gilmore Girls: Season 6: Always a Godmother, Never a God (Episode 4)",Gilmore Girls,
2017-11-04 20:25:03,0:21:32,The Office (U.S.): Season 3: Traveling Salesmen (Episode 12),The Office (U.S.),
2017-11-04 20:03:24,0:21:16,The Office (U.S.): Season 3: Back from Vacation (Episode 11),The Office (U.S.),
2017-11-04 19:35:50,0:26:18,Lady Dynamite: Season 1: I Love You (Episode 5),Lady Dynamite,
2017-11-04 19:02:59,0:32:36,Lady Dynamite: Season 1: Jack and Diane (Episode 4),Lady Dynamite,
2017-11-04 16:06:57,0:27:38,Lady Dynamite: Season 1: White Trash (Episode 3),Lady Dynamite,
2017-11-04 15:38:57,0:21:32,Portlandia: Season 7: Misunderstood Miracles (Episode 10),Portlandia,
2017-11-04 15:16:46,0:21:16,Portlandia: Season 7: Passenger Rating (Episode 9),Portlandia,
2017-11-04 14:54:52,0:21:32,Portlandia: Season 7: Ants (Episode 8),Portlandia,
2017-11-04 10:50:40,0:01:55,The Office (U.S.): Season 3: The Convict (Episode 9),The Office (U.S.),
2017-11-04 10:21:12,0:29:23,The Office (U.S.): Season 3: The Merger (Episode 8),The Office (U.S.),
2017-11-04 9:51:16,0:29:49,The Office (U.S.): Season 3: Branch Closing (Episode 7),The Office (U.S.),
2017-11-04 9:30:22,0:20:48,The Office (U.S.): Season 3: Diwali (Episode 6),The Office (U.S.),
2017-11-04 5:34:18,0:01:56,The Office (U.S.): Season 3: The Convict (Episode 9),The Office (U.S.),
2017-11-04 5:04:49,0:29:22,The Office (U.S.): Season 3: The Merger (Episode 8),The Office (U.S.),
2017-11-04 4:34:54,0:29:48,The Office (U.S.): Season 3: Branch Closing (Episode 7),The Office (U.S.),
2017-11-04 3:58:16,0:20:49,The Office (U.S.): Season 3: Diwali (Episode 6),The Office (U.S.),
2017-11-04 3:37:19,0:20:48,The Office (U.S.): Season 3: Initiation (Episode 5),The Office (U.S.),
2017-11-04 3:16:23,0:20:50,The Office (U.S.): Season 3: Grief Counseling (Episode 4),The Office (U.S.),
2017-11-04 2:55:30,0:20:45,The Office (U.S.): Season 3: The Coup (Episode 3),The Office (U.S.),
2017-11-04 2:28:11,0:21:32,The Office (U.S.): Season 3: The Convention (Episode 2),The Office (U.S.),
2017-11-04 2:06:00,0:22:02,The Office (U.S.): Season 3: Gay Witch Hunt (Episode 1),The Office (U.S.),
2017-11-04 1:37:22,0:28:20,The Office (U.S.): Season 2: Casino Night (Episode 22),The Office (U.S.),
2017-11-04 1:12:42,0:21:06,The Office (U.S.): Season 2: Conflict Resolution (Episode 21),The Office (U.S.),
2017-11-03 23:57:51,0:21:08,The Office (U.S.): Season 2: Drug Testing (Episode 20),The Office (U.S.),
2017-11-03 8:56:21,0:01:45,The Office (U.S.): Season 2: Drug Testing (Episode 20),The Office (U.S.),
2017-11-03 8:35:30,0:20:45,The Office (U.S.): Season 2: Michael's Birthday (Episode 19),The Office (U.S.),
2017-11-03 8:14:48,0:20:36,The Office (U.S.): Season 2: Take Your Daughter to Work Day (Episode 18),The Office (U.S.),
2017-11-03 7:53:56,0:20:44,The Office (U.S.): Season 2: Dwight's Speech (Episode 17),The Office (U.S.),
2017-11-03 3:15:05,0:01:58,The Office (U.S.): Season 2: Take Your Daughter to Work Day (Episode 18),The Office (U.S.),
2017-11-03 2:54:07,0:20:45,The Office (U.S.): Season 2: Dwight's Speech (Episode 17),The Office (U.S.),
2017-11-03 2:33:13,0:20:47,The Office (U.S.): Season 2: Valentine's Day (Episode 16),The Office (U.S.),
2017-11-03 2:12:06,0:21:00,The Office (U.S.): Season 2: Boys and Girls (Episode 15),The Office (U.S.),
2017-11-03 1:43:59,0:21:06,The Office (U.S.): Season 2: The Carpet (Episode 14),The Office (U.S.),
2017-11-03 1:07:20,0:21:08,The Office (U.S.): Season 2: The Secret (Episode 13),The Office (U.S.),
2017-11-03 0:24:48,0:21:08,The Office (U.S.): Season 2: The Injury (Episode 12),The Office (U.S.),
2017-11-02 23:52:48,0:21:04,The Office (U.S.): Season 2: Booze Cruise (Episode 11),The Office (U.S.),
2017-11-02 23:30:41,0:21:44,The Office (U.S.): Season 2: Christmas Party (Episode 10),The Office (U.S.),
2017-11-02 23:08:33,0:22:00,The Office (U.S.): Season 2: Email Surveillance (Episode 9),The Office (U.S.),
2017-11-02 22:46:45,0:21:30,The Office (U.S.): Season 2: Performance Review (Episode 8),The Office (U.S.),
2017-11-02 22:24:55,0:21:30,The Office (U.S.): Season 2: The Client (Episode 7),The Office (U.S.),
2017-11-02 9:09:54,0:01:55,The Office (U.S.): Season 2: The Client (Episode 7),The Office (U.S.),
2017-11-02 8:48:16,0:21:32,The Office (U.S.): Season 2: The Fight (Episode 6),The Office (U.S.),
2017-11-02 8:26:37,0:21:32,The Office (U.S.): Season 2: Halloween (Episode 5),The Office (U.S.),
2017-11-02 8:07:18,0:19:11,The Office (U.S.): Season 2: The Fire (Episode 4),The Office (U.S.),
2017-11-02 6:41:41,0:01:55,The Office (U.S.): Season 2: The Fire (Episode 4),The Office (U.S.),
2017-11-02 6:20:31,0:21:05,The Office (U.S.): Season 2: Office Olympics (Episode 3),The Office (U.S.),
2017-11-02 5:59:17,0:20:58,The Office (U.S.): Season 2: Sexual Harassment (Episode 2),The Office (U.S.),
2017-11-02 5:40:54,0:18:17,The Office (U.S.): Season 2: The Dundies (Episode 1),The Office (U.S.),
2017-11-02 3:54:52,0:01:57,The Office (U.S.): Season 2: The Dundies (Episode 1),The Office (U.S.),
2017-11-02 3:33:31,0:21:13,The Office (U.S.): Season 1: Hot Girl (Episode 6),The Office (U.S.),
2017-11-02 3:12:16,0:21:10,The Office (U.S.): Season 1: Basketball (Episode 5),The Office (U.S.),
2017-11-02 2:50:31,0:21:37,The Office (U.S.): Season 1: The Alliance (Episode 4),The Office (U.S.),
2017-11-01 23:31:49,0:22:02,The Office (U.S.): Season 1: Health Care (Episode 3),The Office (U.S.),
2017-11-01 23:03:39,0:21:46,The Office (U.S.): Season 1: Diversity Day (Episode 2),The Office (U.S.),
2017-11-01 22:36:55,0:23:02,The Office (U.S.): Season 1: Pilot (Episode 1),The Office (U.S.),
2017-11-01 6:50:09,0:01:56,"Gilmore Girls: Season 6: Always a Godmother, Never a God (Episode 4)",Gilmore Girls,
2017-11-01 6:06:32,0:43:12,Gilmore Girls: Season 6: The Ungraduate (Episode 3),Gilmore Girls,
2017-11-01 5:23:52,0:42:33,Gilmore Girls: Season 6: Fight Face (Episode 2),Gilmore Girls,
2017-11-01 4:42:39,0:41:02,Gilmore Girls: Season 6: New and Improved Lorelai (Episode 1),Gilmore Girls,
2017-11-01 4:16:25,0:01:56,Gilmore Girls: Season 6: New and Improved Lorelai (Episode 1),Gilmore Girls,
2017-11-01 3:32:57,0:43:20,Gilmore Girls: Season 5: A House is Not a Home (Episode 22),Gilmore Girls,
2017-11-01 2:49:40,0:43:10,Gilmore Girls: Season 5: Blame Booze and Melville (Episode 21),Gilmore Girls,
2017-11-01 2:10:25,0:39:07,Gilmore Girls: Season 5: How Many Kropogs to Cape Cod? (Episode 20),Gilmore Girls,
2017-11-01 2:06:46,0:02:23,Gilmore Girls: Season 5: How Many Kropogs to Cape Cod? (Episode 20),Gilmore Girls,
2017-10-31 9:22:42,0:01:56,Gilmore Girls: Season 5: How Many Kropogs to Cape Cod? (Episode 20),Gilmore Girls,
2017-10-31 8:39:17,0:43:17,Gilmore Girls: Season 5: But I'm a Gilmore (Episode 19),Gilmore Girls,
2017-10-31 7:56:08,0:43:01,Gilmore Girls: Season 5: To Live and Let Diorama (Episode 18),Gilmore Girls,
2017-10-31 7:14:51,0:41:07,Gilmore Girls: Season 5: Pulp Friction (Episode 17),Gilmore Girls,
2017-10-31 5:12:09,0:01:56,Gilmore Girls: Season 5: Pulp Friction (Episode 17),Gilmore Girls,
2017-10-31 4:29:25,0:42:36,Gilmore Girls: Season 5: So...Good Talk (Episode 16),Gilmore Girls,
2017-10-31 3:45:59,0:43:19,Gilmore Girls: Season 5: Jews and Chinese Food (Episode 15),Gilmore Girls,
2017-10-31 3:23:24,0:22:13,Gilmore Girls: Season 5: Say Something (Episode 14),Gilmore Girls,
2017-10-30 12:22:40,0:17:45,Gilmore Girls: Season 5: Say Something (Episode 14),Gilmore Girls,
2017-10-30 11:38:15,0:43:03,Gilmore Girls: Season 5: Wedding Bell Blues (Episode 13),Gilmore Girls,
2017-10-30 10:53:58,0:43:07,Gilmore Girls: Season 5: Come Home (Episode 12),Gilmore Girls,
2017-10-30 10:11:21,0:42:26,Gilmore Girls: Season 5: Women of Questionable Morals (Episode 11),Gilmore Girls,
2017-10-30 9:27:56,0:43:15,Gilmore Girls: Season 5: But Not As Cute As Pushkin (Episode 10),Gilmore Girls,
2017-10-30 8:44:33,0:43:16,Gilmore Girls: Season 5: Emily Says 'Hello' (Episode 9),Gilmore Girls,
2017-10-30 8:03:04,0:40:54,Gilmore Girls: Season 5: The Party's Over (Episode 8),Gilmore Girls,
2017-10-30 5:08:25,0:01:55,Gilmore Girls: Season 5: The Party's Over (Episode 8),Gilmore Girls,
2017-10-30 4:26:15,0:42:02,"Gilmore Girls: Season 5: You Jump, I Jump, Jack (Episode 7)",Gilmore Girls,
2017-10-30 3:42:52,0:43:15,"Gilmore Girls: Season 5: Norman Mailer, I'm Pregnant (Episode 6)",Gilmore Girls,
2017-10-30 2:30:51,0:41:30,Gilmore Girls: Season 5: We Got Us a Pippi Virgin (Episode 5),Gilmore Girls,
2017-10-30 1:46:58,0:43:10,"Gilmore Girls: Season 5: Tippecanoe and Taylor, Too (Episode 4)",Gilmore Girls,
2017-10-30 1:02:31,0:43:11,Gilmore Girls: Season 5: Written in the Stars (Episode 3),Gilmore Girls,
2017-10-30 0:23:37,0:38:34,"Gilmore Girls: Season 5: A Messenger, Nothing More (Episode 2)",Gilmore Girls,
2017-10-29 23:34:12,0:41:24,Gilmore Girls: Season 5: Say Goodbye to Daisy Miller (Episode 1),Gilmore Girls,
2017-10-29 23:11:58,0:21:32,Portlandia: Season 7: Portland Secedes (Episode 7),Portlandia,
2017-10-29 22:50:02,0:21:36,Portlandia: Season 7: Friend Replacement (Episode 6),Portlandia,
2017-10-29 22:28:16,0:21:35,Portlandia: Season 7: Amore (Episode 5),Portlandia,
2017-10-29 20:26:43,0:36:52,Atypical: Season 1: The Silencing Properties of Snow (Episode 8),Atypical,
2017-10-29 19:50:37,0:29:18,Atypical: Season 1: I Lost My Poor Meatball (Episode 7),Atypical,
2017-10-29 19:09:52,0:31:22,Atypical: Season 1: The D-Train to Bone Town (Episode 6),Atypical,
2017-10-29 18:38:27,0:30:38,Atypical: Season 1: That’s My Sweatshirt (Episode 5),Atypical,
2017-10-29 12:47:34,0:01:56,Gilmore Girls: Season 5: Say Goodbye to Daisy Miller (Episode 1),Gilmore Girls,
2017-10-29 12:04:07,0:43:11,Gilmore Girls: Season 4: Raincoats & Recipes (Episode 22),Gilmore Girls,
2017-10-29 11:20:51,0:43:06,"Gilmore Girls: Season 4: Last Week Fights, This Week Tights (Episode 21)",Gilmore Girls,
2017-10-29 10:39:17,0:41:25,Gilmore Girls: Season 4: Luke Can See Her Face (Episode 20),Gilmore Girls,
2017-10-29 6:55:38,0:01:57,Gilmore Girls: Season 4: Luke Can See Her Face (Episode 20),Gilmore Girls,
2017-10-29 6:12:44,0:42:46,Gilmore Girls: Season 4: Afterboom (Episode 19),Gilmore Girls,
2017-10-29 5:30:37,0:42:00,"Gilmore Girls: Season 4: Tick, Tick, Tick Boom (Episode 18)",Gilmore Girls,
2017-10-29 4:55:47,0:34:32,"Gilmore Girls: Season 4: Girls in Bikinis, Boys Doin' the Twist (Episode 17)",Gilmore Girls,
2017-10-29 0:31:49,0:08:06,"Gilmore Girls: Season 4: Girls in Bikinis, Boys Doin' the Twist (Episode 17)",Gilmore Girls,
2017-10-28 23:31:26,1:00:02,Stranger Things: Stranger Things 2: Chapter Nine: The Gate (Episode 9),Stranger Things,
2017-10-28 22:02:31,0:47:28,Stranger Things: Stranger Things 2: Chapter Eight: The Mind Flayer (Episode 8),Stranger Things,
2017-10-28 21:15:48,0:45:16,Stranger Things: Stranger Things 2: Chapter Seven: The Lost Sister (Episode 7),Stranger Things,
2017-10-28 20:50:01,0:22:56,Stranger Things: Stranger Things 2: Chapter Six: The Spy (Episode 6),Stranger Things,
2017-10-28 20:05:50,0:43:50,Gilmore Girls: Season 4: The Reigning Lorelai (Episode 16),Gilmore Girls,
2017-10-28 19:23:14,0:38:06,Gilmore Girls: Season 4: Scene in a Mall (Episode 15),Gilmore Girls,
2017-10-28 18:54:03,0:28:33,Stranger Things: Stranger Things 2: Chapter Six: The Spy (Episode 6),Stranger Things,
2017-10-28 17:50:11,1:00:29,Stranger Things: Stranger Things 2: Chapter Five: Dig Dug (Episode 5),Stranger Things,
2017-10-28 14:30:52,0:43:06,Stranger Things: Stranger Things 2: Chapter Four: Will the Wise (Episode 4),Stranger Things,
2017-10-28 13:40:54,0:49:42,Stranger Things: Stranger Things 2: Chapter Three: The Pollywog (Episode 3),Stranger Things,
2017-10-28 9:47:41,0:01:56,Gilmore Girls: Season 4: Scene in a Mall (Episode 15),Gilmore Girls,
2017-10-28 9:03:07,0:43:14,Gilmore Girls: Season 4: The Incredible Sinking Lorelais (Episode 14),Gilmore Girls,
2017-10-28 8:20:23,0:42:39,Gilmore Girls: Season 4: Nag Hammadi Is Where They Found the Gnostic Gospels (Episode 13),Gilmore Girls,
2017-10-28 7:38:52,0:41:25,Gilmore Girls: Season 4: A Family Matter (Episode 12),Gilmore Girls,
2017-10-27 23:07:04,0:58:23,"Stranger Things: Stranger Things 2: Chapter Two: Trick or Treat, Freak (Episode 2)",Stranger Things,
2017-10-27 22:18:06,0:47:48,Stranger Things: Stranger Things 2: Chapter One: MADMAX (Episode 1),Stranger Things,
2017-10-27 4:21:55,0:01:56,Gilmore Girls: Season 4: A Family Matter (Episode 12),Gilmore Girls,
2017-10-27 3:38:40,0:43:05,Gilmore Girls: Season 4: In the Clamor and the Clangor (Episode 11),Gilmore Girls,
2017-10-27 2:56:01,0:42:30,Gilmore Girls: Season 4: The Nanny and the Professor (Episode 10),Gilmore Girls,
2017-10-27 2:14:15,0:41:23,Gilmore Girls: Season 4: Ted Koppel's Big Night Out (Episode 9),Gilmore Girls,
2017-10-27 1:09:17,0:32:50,Atypical: Season 1: A Nice Neutral Smell (Episode 4),Atypical,
2017-10-27 0:37:03,0:31:30,Atypical: Season 1: Julia Says (Episode 3),Atypical,
2017-10-27 0:02:50,0:33:50,Atypical: Season 1: A Human Female (Episode 2),Atypical,
2017-10-26 23:16:19,0:38:04,Atypical: Season 1: Antarctica (Episode 1),Atypical,
2017-10-26 4:06:32,0:01:55,Gilmore Girls: Season 4: Ted Koppel's Big Night Out (Episode 9),Gilmore Girls,
2017-10-26 3:24:07,0:42:13,"Gilmore Girls: Season 4: Die, Jerk (Episode 8)",Gilmore Girls,
2017-10-26 2:39:31,0:43:46,Gilmore Girls: Season 4: The Festival of Living Art (Episode 7),Gilmore Girls,
2017-10-26 1:55:38,0:43:40,Gilmore Girls: Season 4: An Affair to Remember (Episode 6),Gilmore Girls,
2017-10-26 1:11:43,0:43:44,Gilmore Girls: Season 4: The Fundamental Things Apply (Episode 5),Gilmore Girls,
2017-10-26 0:27:55,0:43:42,Gilmore Girls: Season 4: Chicken or Beef? (Episode 4),Gilmore Girls,
2017-10-26 0:02:16,0:25:17,"Gilmore Girls: Season 4: The Hobbit, the Sofa and Digger Stiles (Episode 3)",Gilmore Girls,
2017-10-25 23:33:28,0:25:23,Lady Dynamite: Season 1: White Trash (Episode 3),Lady Dynamite,
2017-10-25 23:09:27,0:21:34,Portlandia: Season 7: Separation Anxiety (Episode 4),Portlandia,
2017-10-25 23:09:02,0:00:05,Portlandia: Season 7: Fred's Cell Phone Company (Episode 3),Portlandia,
2017-10-25 7:54:53,0:18:01,"Gilmore Girls: Season 4: The Hobbit, the Sofa and Digger Stiles (Episode 3)",Gilmore Girls,
2017-10-25 7:15:59,0:38:46,Gilmore Girls: Season 4: The Lorelais' First Day at Yale (Episode 2),Gilmore Girls,
2017-10-25 4:52:53,0:01:53,Gilmore Girls: Season 4: The Lorelais' First Day at Yale (Episode 2),Gilmore Girls,
2017-10-25 4:09:38,0:43:06,Gilmore Girls: Season 4: Ballrooms & Biscotti (Episode 1),Gilmore Girls,
2017-10-25 3:25:24,0:43:52,"Gilmore Girls: Season 3: Those Are Strings, Pinocchio (Episode 22)",Gilmore Girls,
2017-10-25 2:43:56,0:41:21,Gilmore Girls: Season 3: Here Comes the Son (Episode 21),Gilmore Girls,
2017-10-24 5:10:51,0:01:55,Gilmore Girls: Season 3: Here Comes the Son (Episode 21),Gilmore Girls,
2017-10-24 4:26:12,0:43:45,"Gilmore Girls: Season 3: Say Goodnight, Gracie (Episode 20)",Gilmore Girls,
2017-10-24 3:43:04,0:43:01,Gilmore Girls: Season 3: Keg! Max! (Episode 19),Gilmore Girls,
2017-10-24 3:00:58,0:41:59,"Gilmore Girls: Season 3: Happy Birthday, Baby (Episode 18)",Gilmore Girls,
2017-10-23 6:00:37,0:01:57,"Gilmore Girls: Season 3: Happy Birthday, Baby (Episode 18)",Gilmore Girls,
2017-10-23 5:16:45,0:43:43,Gilmore Girls: Season 3: A Tale of Poes and Fire (Episode 17),Gilmore Girls,
2017-10-23 4:32:14,0:43:43,Gilmore Girls: Season 3: The Big One (Episode 16),Gilmore Girls,
2017-10-23 3:48:29,0:43:38,Gilmore Girls: Season 3: Face-Off (Episode 15),Gilmore Girls,
2017-10-23 3:04:38,0:43:43,Gilmore Girls: Season 3: Swan Song (Episode 14),Gilmore Girls,
2017-10-23 2:23:50,0:39:18,Gilmore Girls: Season 3: Dear Emily and Richard (Episode 13),Gilmore Girls,
2017-10-22 23:56:31,1:53:51,The Imitation Game,#VALUE!,
2017-10-22 12:15:06,0:01:56,Gilmore Girls: Season 3: Dear Emily and Richard (Episode 13),Gilmore Girls,
2017-10-22 11:30:45,0:42:56,Gilmore Girls: Season 3: Lorelai Out of Water (Episode 12),Gilmore Girls,
2017-10-22 10:49:44,0:40:52,Gilmore Girls: Season 3: I Solemnly Swear... (Episode 11),Gilmore Girls,
2017-10-22 10:09:41,0:39:53,"Gilmore Girls: Season 3: That'll Do, Pig (Episode 10)",Gilmore Girls,
2017-10-22 7:13:29,0:01:55,"Gilmore Girls: Season 3: That'll Do, Pig (Episode 10)",Gilmore Girls,
2017-10-22 6:32:24,0:40:57,Gilmore Girls: Season 3: A Deep-Fried Korean Thanksgiving (Episode 9),Gilmore Girls,
2017-10-22 5:48:30,0:43:45,Gilmore Girls: Season 3: Let the Games Begin (Episode 8),Gilmore Girls,
2017-10-22 5:07:22,0:41:02,"Gilmore Girls: Season 3: They Shoot Gilmores, Don't They? (Episode 7)",Gilmore Girls,
